artifact,task,injection_relation,dose,repeat_seed,method,method_group,source_type,is_proposed,relation_typed,certificate_ready,minhash_size,scenario,n_queries,changed_queries,clean_background_hit_rate,injection_recall,changed_only_recall
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,44,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,44,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,44,1,0.0,0.9772727272727273,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,44,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,44,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,44,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,44,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,44,1,0.0,0.9772727272727273,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,44,1,0.36363636363636365,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,44,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,0.9795918367346939,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,0.9795918367346939,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,0.9795918367346939,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,49,1,0.32653061224489793,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,49,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.0,0.9148936170212766,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.0,0.9787234042553191,0.75
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,47,4,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.02127659574468085,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.0,0.9787234042553191,0.75
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.0,0.9148936170212766,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.02127659574468085,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.0,0.9787234042553191,0.75
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,47,4,0.0,0.9787234042553191,0.75
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.0,0.9787234042553191,0.75
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.0,0.9148936170212766,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,47,4,0.3617021276595745,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,47,4,0.0,0.9787234042553191,0.75
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.0,0.3333333333333333,0.0
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,63,42,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.015873015873015872,0.9682539682539683,0.9523809523809523
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.0,0.3333333333333333,0.0
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.015873015873015872,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.0,0.4603174603174603,0.19047619047619047
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,63,42,0.0,0.47619047619047616,0.21428571428571427
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.0,0.42857142857142855,0.14285714285714285
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.0,0.3333333333333333,0.0
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,63,42,0.06349206349206349,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,parent,20,107,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,63,42,0.0,0.4603174603174603,0.19047619047619047
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9056603773584906,0.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,53,5,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.03773584905660377,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9056603773584906,0.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9056603773584906,0.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.09433962264150944,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,53,5,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9056603773584906,0.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,53,5,0.22641509433962265,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,parent,20,107,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.3584905660377358,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,53,34,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.7547169811320755,0.6176470588235294
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.9622641509433962,0.9411764705882353
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.37735849056603776,0.029411764705882353
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.05660377358490566,0.8490566037735849,0.7647058823529411
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.6226415094339622,0.4117647058823529
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,53,34,0.0,0.6226415094339622,0.4117647058823529
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.6981132075471698,0.5294117647058824
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.3584905660377358,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,53,34,0.22641509433962265,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,parent,20,107,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.7169811320754716,0.5588235294117647
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.3584905660377358,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,53,34,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.7547169811320755,0.6176470588235294
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.9622641509433962,0.9411764705882353
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.37735849056603776,0.029411764705882353
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.05660377358490566,0.8490566037735849,0.7647058823529411
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.6226415094339622,0.4117647058823529
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,53,34,0.0,0.6226415094339622,0.4117647058823529
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.6981132075471698,0.5294117647058824
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.3584905660377358,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,53,34,0.22641509433962265,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,parent,20,107,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,34,0.0,0.7169811320754716,0.5588235294117647
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,0.8709677419354839,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,62,8,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,0.8709677419354839,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,0.8709677419354839,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,0.9838709677419355,0.875
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,62,8,0.0,0.9838709677419355,0.875
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,0.8709677419354839,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,62,8,0.0967741935483871,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,62,8,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9056603773584906,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,53,5,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.03773584905660377,0.9811320754716981,0.8
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9622641509433962,0.6
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9056603773584906,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.07547169811320754,0.9811320754716981,0.8
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9622641509433962,0.6
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,53,5,0.0,0.9622641509433962,0.6
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9811320754716981,0.8
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9056603773584906,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,53,5,0.16981132075471697,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,53,5,0.0,0.9811320754716981,0.8
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.0,0.9736842105263158,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.02631578947368421,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,38,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.02631578947368421,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.0,0.9736842105263158,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.02631578947368421,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.02631578947368421,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,38,1,0.02631578947368421,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.0,0.9736842105263158,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,38,1,0.2631578947368421,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,20,107,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,38,1,0.02631578947368421,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.0,0.9555555555555556,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.022222222222222223,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,45,2,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.022222222222222223,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.0,0.9555555555555556,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.022222222222222223,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.022222222222222223,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,45,2,0.022222222222222223,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.0,0.9555555555555556,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,45,2,0.28888888888888886,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,parent,20,107,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,45,2,0.022222222222222223,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,107,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,40,5,0.0,0.875,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,parent,20,107,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,40,5,0.0,0.975,0.8
